body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
?a  hasneighbor  ?d  ?d  imports  wordnet_foodstuff_107566340	?a  dealswith  china	0.048387097	0.7	0.818181818	63	90	77	?a
?d  exports  wordnet_petroleum_114980579  ?a  hasneighbor  ?d	?a  dealswith  china	0.029953917	0.75	0.8125	39	52	48	?a
?a  hasneighbor  ?d  ?d  imports  wordnet_plastic_114592610	?a  dealswith  china	0.023809524	0.738095238	0.775	31	42	40	?a
?d  exports  wordnet_natural_gas_114960090  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.72972973	0.771428571	27	37	35	?a
?d  exports  wordnet_sugar_107859284  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.794117647	0.931034483	27	34	29	?a
?d  exports  wordnet_chemical_114806838  ?a  hasneighbor  ?d	?a  dealswith  china	0.033026114	0.632352941	0.728813559	43	68	59	?a
?d  exports  wordnet_lumber_114943580  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.733333333	0.846153846	22	30	26	?a
?a  hasneighbor  ?d  ?d  hasofficiallanguage  english_language	?a  dealswith  china	0.020737327	0.818181818	0.870967742	27	33	31	?a
?a  hasneighbor  ?d  ?d  hasofficiallanguage  arabic_language	?a  dealswith  china	0.019201229	0.757575758	0.862068966	25	33	29	?a
?d  exports  wordnet_apparel_102728440  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.735294118	0.757575758	25	34	33	?a
?d  exports  wordnet_coffee_bean_107929351  ?a  hasneighbor  ?d	?a  dealswith  china	0.032258065	0.763636364	0.84	42	55	50	?a
?d  exports  wordnet_fish_102512053  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.65625	0.75	21	32	28	?a
?d  exports  wordnet_diamond_113371958  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.769230769	0.869565217	20	26	23	?a
?d  exports  wordnet_gold_113371760  ?a  hasneighbor  ?d	?a  dealswith  china	0.029185868	0.678571429	0.775510204	38	56	49	?a
?d  exports  wordnet_machinery_103701640  ?a  hasneighbor  ?d	?a  dealswith  china	0.022273425	0.617021277	0.725	29	47	40	?a
?a  hasneighbor  ?d  ?d  hasofficiallanguage  spanish_language	?a  dealswith  china	0.014592934	0.730769231	0.791666667	19	26	24	?a
?a  hasneighbor  ?d  ?d  hasofficiallanguage  french_language	?a  dealswith  china	0.023809524	0.704545455	0.837837838	31	44	37	?a
?d  hascurrency  united_states_dollar  ?a  hasneighbor  ?d	?a  dealswith  china	0.006912442	0.818181818	0.818181818	9	11	11	?a
?d  hascurrency  west_african_cfa_franc  ?a  hasneighbor  ?d	?a  dealswith  china	0.00921659	0.8	0.857142857	12	15	14	?a
?a  hasneighbor  ?d  fr/tijanisme  islocatedin  ?d	?a  dealswith  china	0.024577573	0.780487805	0.820512821	32	41	39	?a
?a  hasneighbor  ?d  little_vietnam  islocatedin  ?d	?a  dealswith  china	0.02688172	0.625	0.744680851	35	56	47	?a
?a  hasneighbor  ?d  tablighi_jamaat  islocatedin  ?d	?a  dealswith  china	0.023041475	0.731707317	0.810810811	30	41	37	?a
?a  hasneighbor  ?d  pirzada  islocatedin  ?d	?a  dealswith  china	0.016129032	0.807692308	0.807692308	21	26	26	?a
?a  hasneighbor  ?d  international_justice_mission  islocatedin  ?d	?a  dealswith  china	0.016129032	0.636363636	0.724137931	21	33	29	?a
comoros  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.71875	0.766666667	23	32	30	?a
?a  hasneighbor  ?d  animax  islocatedin  ?d	?a  dealswith  china	0.02688172	0.603448276	0.729166667	35	58	48	?a
armenia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.024577573	0.64	0.727272727	32	50	44	?a
germany  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.567567568	0.724137931	21	37	29	?a
morocco  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.023809524	0.632653061	0.756097561	31	49	41	?a
mauritania  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.567567568	0.724137931	21	37	29	?a
rwanda  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.023809524	0.738095238	0.861111111	31	42	36	?a
cameroon  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.6	0.777777778	21	35	27	?a
united_arab_emirates  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.71875	0.793103448	23	32	29	?a
macau  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.666666667	0.846153846	22	33	26	?a
uzbekistan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.642857143	0.710526316	27	42	38	?a
yemen  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.84	0.84	21	25	25	?a
?a  hasneighbor  ?d  search_for_common_ground  islocatedin  ?d	?a  dealswith  china	0.028417819	0.725490196	0.787234043	37	51	47	?a
democratic_republic_of_the_congo  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.6	0.777777778	21	35	27	?a
eritrea  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.024577573	0.62745098	0.761904762	32	51	42	?a
south_africa  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.75	0.827586207	24	32	29	?a
albania  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.594594595	0.709677419	22	37	31	?a
bahrain  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.851851852	0.884615385	23	27	26	?a
jordan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.023809524	0.775	0.837837838	31	40	37	?a
georgia_(country)  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.022273425	0.659090909	0.725	29	44	40	?a
maldives  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.638888889	0.766666667	23	36	30	?a
hungary  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.571428571	0.705882353	24	42	34	?a
pakistan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.888888889	0.888888889	24	27	27	?a
india  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.814814815	0.88	22	27	25	?a
somalia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.696969697	0.793103448	23	33	29	?a
bolivia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.724137931	0.777777778	21	29	27	?a
central_african_republic  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.757575758	0.892857143	25	33	28	?a
madagascar  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.657894737	0.78125	25	38	32	?a
gabon  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.6875	0.814814815	22	32	27	?a
egypt  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.029185868	0.666666667	0.745098039	38	57	51	?a
wales  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.724137931	0.84	21	29	25	?a
afghanistan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.694444444	0.78125	25	36	32	?a
czech_republic  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.628571429	0.733333333	22	35	30	?a
brazil  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.689655172	0.833333333	20	29	24	?a
estonia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.636363636	0.724137931	21	33	29	?a
philippines  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.888888889	0.888888889	24	27	27	?a
finland  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.65625	0.75	21	32	28	?a
jamaica  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.71875	0.793103448	23	32	29	?a
ivory_coast  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.741935484	0.851851852	23	31	27	?a
kuwait  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.694444444	0.806451613	25	36	31	?a
benin  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019969278	0.838709677	0.866666667	26	31	30	?a
japan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.88	0.88	22	25	25	?a
qatar  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019969278	0.684210526	0.8125	26	38	32	?a
el_salvador  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.657894737	0.757575758	25	38	33	?a
kosovo  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.666666667	0.75862069	22	33	29	?a
singapore  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.925925926	0.925925926	25	27	27	?a
guatemala  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.724137931	0.777777778	21	29	27	?a
belize  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.75	0.827586207	24	32	29	?a
panama  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.714285714	0.8	20	28	25	?a
uruguay  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.689655172	0.8	20	29	25	?a
zambia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019969278	0.742857143	0.8125	26	35	32	?a
nicaragua  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.75862069	0.814814815	22	29	27	?a
liberia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.689655172	0.769230769	20	29	26	?a
zimbabwe  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.724137931	0.807692308	21	29	26	?a
guinea-bissau  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.785714286	0.846153846	22	28	26	?a
libya  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.613636364	0.72972973	27	44	37	?a
lebanon  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.02764977	0.654545455	0.782608696	36	55	46	?a
burundi  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.02688172	0.68627451	0.813953488	35	51	43	?a
iraq  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.692307692	0.771428571	27	39	35	?a
ethiopia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.757575758	0.833333333	25	33	30	?a
belarus  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.617647059	0.7	21	34	30	?a
syria  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.023041475	0.882352941	0.909090909	30	34	33	?a
peru  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.724137931	0.777777778	21	29	27	?a
canada  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.714285714	0.833333333	20	28	24	?a
tanzania  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.583333333	0.7	21	36	30	?a
tajikistan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.666666667	0.727272727	24	36	33	?a
ukraine  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019969278	0.634146341	0.702702703	26	41	37	?a
republic_of_macedonia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.641025641	0.757575758	25	39	33	?a
togo  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.793103448	0.851851852	23	29	27	?a
quebec  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.709677419	0.814814815	22	31	27	?a
bangladesh  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019969278	0.702702703	0.787878788	26	37	33	?a
sweden  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.666666667	0.774193548	24	36	31	?a
burkina_faso  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.705882353	0.827586207	24	34	29	?a
tunisia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.647058824	0.75862069	22	34	29	?a
azerbaijan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.023809524	0.632653061	0.756097561	31	49	41	?a
netherlands  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.605263158	0.741935484	23	38	31	?a
sri_lanka  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.020737327	0.710526316	0.818181818	27	38	33	?a
kyrgyzstan  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.75	0.777777778	21	28	27	?a
niger  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.714285714	0.833333333	20	28	24	?a
sierra_leone  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019201229	0.641025641	0.757575758	25	39	33	?a
war_in_afghanistan_(2001–present)  happenedin  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.014592934	0.633333333	0.76	19	30	25	?a
russian_civil_war  happenedin  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.01843318	0.727272727	0.75	24	33	32	?a
middle_eastern_theatre_of_world_war_i  happenedin  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.833333333	0.952380952	20	24	21	?a
nigerian_civil_war  happenedin  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.807692308	0.913043478	21	26	23	?a
?a  hasneighbor  ?d  wang_ganchang  livesin  ?d	?a  dealswith  china	0.010752688	0.666666667	0.777777778	14	21	18	?a
djibouti  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.019969278	0.838709677	0.866666667	26	31	30	?a
?a  hasneighbor  ?d  manas_international_airport  isconnectedto  ?d	?a  dealswith  china	0.007680492	0.666666667	0.714285714	10	15	14	?a
?c  dealswith  ?a  ?c  hasneighbor  ?a	?a  dealswith  china	0.046850998	0.734939759	0.792207792	61	83	77	?a
?a  dealswith  ?c  ?c  hasneighbor  ?a	?a  dealswith  china	0.06374808	0.846938776	0.846938776	83	98	98	?a
?c  dealswith  germany  ?c  hasneighbor  ?a	?a  dealswith  china	0.051459293	0.650485437	0.770114943	67	103	87	?a
?c  dealswith  spain  ?c  hasneighbor  ?a	?a  dealswith  china	0.033794163	0.771929825	0.846153846	44	57	52	?a
south_korea  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.909090909	0.909090909	20	22	22	?a
?c  dealswith  united_arab_emirates  ?c  hasneighbor  ?a	?a  dealswith  china	0.030721966	0.754716981	0.85106383	40	53	47	?a
turkey  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.024577573	0.680851064	0.8	32	47	40	?a
?c  dealswith  india  ?c  hasneighbor  ?a	?a  dealswith  china	0.043778802	0.77027027	0.876923077	57	74	65	?a
?c  dealswith  brazil  ?c  hasneighbor  ?a	?a  dealswith  china	0.020737327	0.771428571	0.818181818	27	35	33	?a
the_bahamas  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016897081	0.785714286	0.814814815	22	28	27	?a
iran  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.015360983	0.8	0.8	20	25	25	?a
croatia  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.016129032	0.583333333	0.724137931	21	36	29	?a
paraguay  dealswith  ?d  ?a  hasneighbor  ?d	?a  dealswith  china	0.017665131	0.657142857	0.71875	23	35	32	?a
?c  dealswith  united_kingdom  ?c  hasneighbor  ?a	?a  dealswith  china	0.039170507	0.6375	0.76119403	51	80	67	?a
?c  dealswith  singapore  ?c  hasneighbor  ?a	?a  dealswith  china	0.01843318	0.857142857	0.857142857	24	28	28	?a
?c  dealswith  netherlands  ?c  hasneighbor  ?a	?a  dealswith  china	0.031490015	0.640625	0.759259259	41	64	54	?a
?c  dealswith  russia  ?c  hasneighbor  ?a	?a  dealswith  china	0.023809524	0.596153846	0.704545455	31	52	44	?a
?a  hasneighbor  ?d  osh_airport  isconnectedto  ?d	?a  dealswith  china	0.007680492	0.666666667	0.714285714	10	15	14	?a
?c  dealswith  australia  ?c  hasneighbor  ?a	?a  dealswith  china	0.019969278	0.838709677	0.896551724	26	31	29	?a
?c  dealswith  south_korea  ?c  hasneighbor  ?a	?a  dealswith  china	0.040706605	0.841269841	0.85483871	53	63	62	?a
?c  dealswith  turkey  ?c  hasneighbor  ?a	?a  dealswith  china	0.026113671	0.755555556	0.80952381	34	45	42	?a
?c  dealswith  united_states  ?c  hasneighbor  ?a	?a  dealswith  china	0.067588326	0.715447154	0.822429907	88	123	107	?a
?c  dealswith  france  ?c  hasneighbor  ?a	?a  dealswith  china	0.0453149	0.686046512	0.797297297	59	86	74	?a
?c  hasneighbor  ?a  ?c  islocatedin  asia	?a  dealswith  china	0.030721966	0.754716981	0.784313725	40	53	51	?a
?c  hasneighbor  ?a  ?c  participatedin  operation_enduring_freedom	?a  dealswith  china	0.033794163	0.628571429	0.733333333	44	70	60	?a
?c  dealswith  italy  ?c  hasneighbor  ?a	?a  dealswith  china	0.03609831	0.671428571	0.770491803	47	70	61	?a
?c  dealswith  switzerland  ?c  hasneighbor  ?a	?a  dealswith  china	0.01843318	0.727272727	0.827586207	24	33	29	?a
?c  dealswith  belgium  ?c  hasneighbor  ?a	?a  dealswith  china	0.02688172	0.648148148	0.853658537	35	54	41	?a
?c  dealswith  japan  ?c  hasneighbor  ?a	?a  dealswith  china	0.043778802	0.76	0.838235294	57	75	68	?a
?c  dealswith  saudi_arabia  ?c  hasneighbor  ?a	?a  dealswith  china	0.021505376	0.7	0.823529412	28	40	34	?a
?c  dealswith  canada  ?c  hasneighbor  ?a	?a  dealswith  china	0.021505376	0.8	0.875	28	35	32	?a
?c  hasneighbor  ?a  ?c  islocatedin  africa	?a  dealswith  china	0.028417819	0.660714286	0.804347826	37	56	46	?a
?c  hasneighbor  ?a  ?c  participatedin  operation_enduring_freedom_–_horn_of_africa	?a  dealswith  china	0.037634409	0.628205128	0.731343284	49	78	67	?a
?c  hasneighbor  ?a  ?c  participatedin  salvadoran_civil_war	?a  dealswith  china	0.016897081	0.75862069	0.814814815	22	29	27	?a
?c  hasneighbor  ?a  ?c  participatedin  eritrean_war_of_independence	?a  dealswith  china	0.02764977	0.857142857	0.9	36	42	40	?a
?c  hasneighbor  ?a  ?c  participatedin  six-day_war	?a  dealswith  china	0.016897081	0.814814815	0.88	22	27	25	?a
?c  hasneighbor  ?a  ?c  participatedin  soviet_war_in_afghanistan	?a  dealswith  china	0.019969278	0.896551724	0.896551724	26	29	29	?a
?c  hasneighbor  ?a  ?c  participatedin  mozambican_war_of_independence	?a  dealswith  china	0.017665131	0.657142857	0.793103448	23	35	29	?a
?c  hasneighbor  ?a  ?c  participatedin  war_on_terror	?a  dealswith  china	0.056067588	0.669724771	0.768421053	73	109	95	?a
?c  hasneighbor  ?a  ?c  participatedin  angolan_war_of_independence	?a  dealswith  china	0.02688172	0.714285714	0.813953488	35	49	43	?a
?c  hasneighbor  ?a  ?c  participatedin  korean_war	?a  dealswith  china	0.02688172	0.660377358	0.777777778	35	53	45	?a
?c  hasneighbor  ?a  ?c  participatedin  civil_war_in_afghanistan_(1992–96)	?a  dealswith  china	0.017665131	0.821428571	0.851851852	23	28	27	?a
?c  hasneighbor  ?a  ?c  participatedin  nicaraguan_revolution	?a  dealswith  china	0.032258065	0.646153846	0.79245283	42	65	53	?a
?c  hasneighbor  ?a  ?c  participatedin  shaba_i	?a  dealswith  china	0.01843318	0.705882353	0.888888889	24	34	27	?a
?c  hasneighbor  ?a  ?c  participatedin  namibian_war_of_independence	?a  dealswith  china	0.023809524	0.673913043	0.775	31	46	40	?a
?c  hasneighbor  ?a  ?c  participatedin  civil_war_in_afghanistan_(1989–92)	?a  dealswith  china	0.016897081	0.88	0.88	22	25	25	?a
?c  hasneighbor  ?a  ?c  participatedin  unified_task_force	?a  dealswith  china	0.01843318	0.615384615	0.75	24	39	32	?a
?c  hasneighbor  ?a  ?c  participatedin  settling_accounts	?a  dealswith  china	0.016897081	0.594594595	0.709677419	22	37	31	?a
?c  hasneighbor  ?a  ?c  participatedin  portuguese_colonial_war	?a  dealswith  china	0.026113671	0.772727273	0.871794872	34	44	39	?a
?c  hasneighbor  ?a  ?c  imports  wordnet_fabric_103309808	?a  dealswith  china	0.023041475	0.697674419	0.810810811	30	43	37	?a
?c  hasneighbor  ?a  ?c  participatedin  sierra_leone_civil_war	?a  dealswith  china	0.019201229	0.675675676	0.714285714	25	37	35	?a
?c  hasneighbor  ?a  ?c  participatedin  people's_general	?a  dealswith  china	0.019201229	0.735294118	0.757575758	25	34	33	?a
?c  hasneighbor  ?a  ?c  imports  wordnet_fuel_114875077	?a  dealswith  china	0.038402458	0.649350649	0.746268657	50	77	67	?a
?c  hasneighbor  ?a  ?c  participatedin  shia_insurgency_in_yemen	?a  dealswith  china	0.016129032	0.913043478	0.954545455	21	23	22	?a
?c  hasneighbor  ?a  ?c  participatedin  nigerian_civil_war	?a  dealswith  china	0.023809524	0.756097561	0.885714286	31	41	35	?a
?c  hasneighbor  ?a  ?c  participatedin  ethio-somali_war	?a  dealswith  china	0.019969278	0.764705882	0.787878788	26	34	33	?a
